set,rank,prop
verde,15,"bin(v_v,e1,10)."
verde,15,"channel(v_v,e0,x)."
verde,15,"channel(v_v,e2,y)."
verde,15,"channel(v_v,e1,row)."
verde,15,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,15,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,15,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,15,"zero(v_v,e1)."
verde,15,"zero(v_v,e2)."
verde,15,"type(v_v,e0,quantitative)."
verde,15,"type(v_v,e1,quantitative)."
verde,15,"type(v_v,e2,quantitative)."
verde,15,"mark(v_v,point)."
verde,15,"log(v_v,e0)."
verde,16,view(v_v).
verde,16,"encoding(v_v,e0)."
verde,16,"encoding(v_v,e1)."
verde,16,"encoding(v_v,e2)."
verde,16,"bin(v_v,e1,10)."
verde,16,"channel(v_v,e0,x)."
verde,16,"channel(v_v,e2,y)."
verde,16,"channel(v_v,e1,size)."
verde,16,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,16,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,16,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,16,"zero(v_v,e1)."
verde,16,"zero(v_v,e2)."
verde,16,"type(v_v,e0,quantitative)."
verde,16,"type(v_v,e1,quantitative)."
verde,16,"type(v_v,e2,quantitative)."
verde,16,"mark(v_v,point)."
verde,16,"log(v_v,e0)."
verde,17,view(v_v).
verde,17,"encoding(v_v,e0)."
verde,17,"encoding(v_v,e1)."
verde,17,"encoding(v_v,e2)."
verde,17,"bin(v_v,e1,10)."
verde,17,"bin(v_v,e2,10)."
verde,17,"aggregate(v_v,e0,mean)."
verde,17,"channel(v_v,e2,x)."
verde,17,"channel(v_v,e1,y)."
verde,17,"channel(v_v,e0,size)."
verde,17,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,17,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,17,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,17,"zero(v_v,e1)."
verde,17,"zero(v_v,e2)."
verde,17,"type(v_v,e0,quantitative)."
verde,17,"type(v_v,e1,quantitative)."
verde,17,"type(v_v,e2,quantitative)."
verde,17,"mark(v_v,point)."
verde,17,"log(v_v,e0)."
verde,18,view(v_v).
verde,18,"encoding(v_v,e0)."
verde,18,"encoding(v_v,e1)."
verde,18,"encoding(v_v,e2)."
verde,18,"bin(v_v,e1,10)."
verde,18,"bin(v_v,e2,10)."
verde,18,"aggregate(v_v,e0,mean)."
verde,18,"channel(v_v,e1,x)."
verde,18,"channel(v_v,e2,y)."
verde,18,"channel(v_v,e0,size)."
verde,18,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,18,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,18,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,18,"zero(v_v,e1)."
verde,18,"zero(v_v,e2)."
verde,18,"type(v_v,e0,quantitative)."
verde,18,"type(v_v,e1,quantitative)."
verde,18,"type(v_v,e2,quantitative)."
verde,18,"mark(v_v,point)."
verde,18,"log(v_v,e0)."
verde,19,view(v_v).
verde,19,"encoding(v_v,e0)."
verde,19,"encoding(v_v,e1)."
verde,19,"encoding(v_v,e2)."
verde,19,"bin(v_v,e1,10)."
verde,19,"bin(v_v,e2,10)."
verde,19,"aggregate(v_v,e0,sum)."
verde,19,"channel(v_v,e1,x)."
verde,19,"channel(v_v,e2,y)."
verde,19,"channel(v_v,e0,size)."
verde,19,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,19,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,19,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,19,"zero(v_v,e1)."
verde,19,"zero(v_v,e2)."
verde,19,"type(v_v,e0,quantitative)."
verde,19,"type(v_v,e1,quantitative)."
verde,19,"type(v_v,e2,quantitative)."
verde,19,"mark(v_v,point)."
verde,19,"log(v_v,e0)."
