set,rank,prop
verde,14,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,15,view(v_v).
verde,15,"encoding(v_v,e0)."
verde,15,"encoding(v_v,e1)."
verde,15,"encoding(v_v,e2)."
verde,15,"type(v_v,e0,nominal)."
verde,15,"bin(v_v,e1,10)."
verde,15,"channel(v_v,e0,color)."
verde,15,"field(v_v,e0,""Age_Group"")."
verde,15,"type(v_v,e1,quantitative)."
verde,15,"type(v_v,e2,quantitative)."
verde,15,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,15,"channel(v_v,e2,x)."
verde,15,"channel(v_v,e1,y)."
verde,15,"field(v_v,e1,""New_Client_Requests"")."
verde,15,"field(v_v,e2,""ST_Max_Care"")."
verde,15,"zero(v_v,e1)."
verde,15,"zero(v_v,e2)."
verde,15,"mark(v_v,bar)."
verde,15,"stack(v_v,zero)."
verde,15,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,16,view(v_v).
verde,16,"encoding(v_v,e0)."
verde,16,"encoding(v_v,e1)."
verde,16,"encoding(v_v,e2)."
verde,16,"type(v_v,e0,nominal)."
verde,16,"bin(v_v,e1,10)."
verde,16,"channel(v_v,e0,color)."
verde,16,"field(v_v,e0,""Age_Group"")."
verde,16,"type(v_v,e1,quantitative)."
verde,16,"type(v_v,e2,quantitative)."
verde,16,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,16,"channel(v_v,e1,x)."
verde,16,"channel(v_v,e2,y)."
verde,16,"field(v_v,e1,""New_Client_Requests"")."
verde,16,"field(v_v,e2,""ST_Max_Care"")."
verde,16,"zero(v_v,e1)."
verde,16,"zero(v_v,e2)."
verde,16,"mark(v_v,bar)."
verde,16,"stack(v_v,normalize)."
verde,16,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,17,view(v_v).
verde,17,"encoding(v_v,e0)."
verde,17,"encoding(v_v,e1)."
verde,17,"encoding(v_v,e2)."
verde,17,"type(v_v,e0,nominal)."
verde,17,"bin(v_v,e1,10)."
verde,17,"field(v_v,e0,""Age_Group"")."
verde,17,"type(v_v,e1,quantitative)."
verde,17,"type(v_v,e2,quantitative)."
verde,17,"aggregate(v_v,e2,sum)."
verde,17,"verde_color_double_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,17,"channel(v_v,e1,x)."
verde,17,"channel(v_v,e0,y)."
verde,17,"channel(v_v,e2,size)."
verde,17,"field(v_v,e1,""New_Client_Requests"")."
verde,17,"field(v_v,e2,""ST_Max_Care"")."
verde,17,"zero(v_v,e1)."
verde,17,"zero(v_v,e2)."
verde,17,"mark(v_v,point)."
verde,17,"verde_ordinal_sort(v_v,e0,y,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,18,view(v_v).
verde,18,"encoding(v_v,e0)."
verde,18,"encoding(v_v,e1)."
verde,18,"encoding(v_v,e2)."
verde,18,"type(v_v,e0,nominal)."
verde,18,"bin(v_v,e2,10)."
verde,18,"channel(v_v,e0,color)."
verde,18,"field(v_v,e0,""Age_Group"")."
verde,18,"type(v_v,e1,quantitative)."
verde,18,"type(v_v,e2,quantitative)."
verde,18,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,18,"channel(v_v,e2,x)."
verde,18,"channel(v_v,e1,y)."
verde,18,"field(v_v,e1,""New_Client_Requests"")."
verde,18,"field(v_v,e2,""ST_Max_Care"")."
verde,18,"zero(v_v,e1)."
verde,18,"zero(v_v,e2)."
verde,18,"mark(v_v,bar)."
verde,18,"stack(v_v,normalize)."
verde,18,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
verde,19,view(v_v).
verde,19,"encoding(v_v,e0)."
verde,19,"encoding(v_v,e1)."
verde,19,"encoding(v_v,e2)."
verde,19,"type(v_v,e0,nominal)."
verde,19,"bin(v_v,e2,10)."
verde,19,"channel(v_v,e0,color)."
verde,19,"field(v_v,e0,""Age_Group"")."
verde,19,"type(v_v,e1,quantitative)."
verde,19,"type(v_v,e2,quantitative)."
verde,19,"verde_color_enc_scheme(v_v,e0,""Age_Group"",nominal,""{""scheme"": ""set1""}"",0)."
verde,19,"channel(v_v,e1,x)."
verde,19,"channel(v_v,e2,y)."
verde,19,"field(v_v,e1,""New_Client_Requests"")."
verde,19,"field(v_v,e2,""ST_Max_Care"")."
verde,19,"zero(v_v,e1)."
verde,19,"zero(v_v,e2)."
verde,19,"mark(v_v,tick)."
verde,19,"verde_ordinal_sort(v_v,e0,color,""Age_Group"",""['working (18 to 64)', '65 and over']"")."
