set,rank,prop
baseline,34,"bin(v_v,e2,10)."
baseline,34,"channel(v_v,e1,x)."
baseline,34,"channel(v_v,e0,y)."
baseline,34,"channel(v_v,e2,row)."
baseline,34,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,34,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,34,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,34,"zero(v_v,e1)."
baseline,34,"zero(v_v,e2)."
baseline,34,"type(v_v,e0,quantitative)."
baseline,34,"type(v_v,e1,quantitative)."
baseline,34,"type(v_v,e2,quantitative)."
baseline,34,"mark(v_v,point)."
baseline,34,"log(v_v,e0)."
baseline,35,view(v_v).
baseline,35,"encoding(v_v,e0)."
baseline,35,"encoding(v_v,e1)."
baseline,35,"encoding(v_v,e2)."
baseline,35,"bin(v_v,e2,10)."
baseline,35,"channel(v_v,e1,x)."
baseline,35,"channel(v_v,e0,y)."
baseline,35,"channel(v_v,e2,column)."
baseline,35,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,35,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,35,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,35,"zero(v_v,e1)."
baseline,35,"zero(v_v,e2)."
baseline,35,"type(v_v,e0,quantitative)."
baseline,35,"type(v_v,e1,quantitative)."
baseline,35,"type(v_v,e2,quantitative)."
baseline,35,"mark(v_v,point)."
baseline,35,"log(v_v,e0)."
baseline,36,view(v_v).
baseline,36,"encoding(v_v,e0)."
baseline,36,"encoding(v_v,e1)."
baseline,36,"encoding(v_v,e2)."
baseline,36,"bin(v_v,e1,10)."
baseline,36,"channel(v_v,e2,x)."
baseline,36,"channel(v_v,e0,y)."
baseline,36,"channel(v_v,e1,column)."
baseline,36,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,36,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,36,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,36,"zero(v_v,e1)."
baseline,36,"zero(v_v,e2)."
baseline,36,"type(v_v,e0,quantitative)."
baseline,36,"type(v_v,e1,quantitative)."
baseline,36,"type(v_v,e2,quantitative)."
baseline,36,"mark(v_v,point)."
baseline,36,"log(v_v,e0)."
baseline,37,view(v_v).
baseline,37,"encoding(v_v,e0)."
baseline,37,"encoding(v_v,e1)."
baseline,37,"encoding(v_v,e2)."
baseline,37,"bin(v_v,e1,10)."
baseline,37,"channel(v_v,e2,x)."
baseline,37,"channel(v_v,e0,y)."
baseline,37,"channel(v_v,e1,row)."
baseline,37,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,37,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,37,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,37,"zero(v_v,e1)."
baseline,37,"zero(v_v,e2)."
baseline,37,"type(v_v,e0,quantitative)."
baseline,37,"type(v_v,e1,quantitative)."
baseline,37,"type(v_v,e2,quantitative)."
baseline,37,"mark(v_v,point)."
baseline,37,"log(v_v,e0)."
baseline,38,view(v_v).
baseline,38,"encoding(v_v,e0)."
baseline,38,"encoding(v_v,e1)."
baseline,38,"encoding(v_v,e2)."
baseline,38,"bin(v_v,e1,10)."
baseline,38,"channel(v_v,e1,x)."
baseline,38,"channel(v_v,e0,y)."
baseline,38,"channel(v_v,e2,size)."
baseline,38,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,38,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,38,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,38,"zero(v_v,e1)."
baseline,38,"zero(v_v,e2)."
baseline,38,"type(v_v,e0,quantitative)."
baseline,38,"type(v_v,e1,quantitative)."
baseline,38,"type(v_v,e2,quantitative)."
baseline,38,"mark(v_v,point)."
baseline,38,"log(v_v,e0)."
baseline,39,view(v_v).
baseline,39,"encoding(v_v,e0)."
baseline,39,"encoding(v_v,e1)."
baseline,39,"encoding(v_v,e2)."
baseline,39,"bin(v_v,e1,10)."
baseline,39,"bin(v_v,e2,10)."
baseline,39,"aggregate(v_v,e0,sum)."
baseline,39,"channel(v_v,e2,x)."
baseline,39,"channel(v_v,e1,y)."
baseline,39,"channel(v_v,e0,size)."
baseline,39,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,39,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,39,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,39,"zero(v_v,e1)."
baseline,39,"zero(v_v,e2)."
baseline,39,"type(v_v,e0,quantitative)."
baseline,39,"type(v_v,e1,quantitative)."
baseline,39,"type(v_v,e2,quantitative)."
baseline,39,"mark(v_v,point)."
baseline,39,"log(v_v,e0)."
baseline,40,view(v_v).
baseline,40,"encoding(v_v,e0)."
baseline,40,"encoding(v_v,e1)."
baseline,40,"encoding(v_v,e2)."
baseline,40,"bin(v_v,e1,10)."
baseline,40,"bin(v_v,e2,10)."
baseline,40,"aggregate(v_v,e0,median)."
baseline,40,"channel(v_v,e1,x)."
baseline,40,"channel(v_v,e2,y)."
baseline,40,"channel(v_v,e0,size)."
baseline,40,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,40,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,40,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,40,"zero(v_v,e1)."
baseline,40,"zero(v_v,e2)."
baseline,40,"type(v_v,e0,quantitative)."
baseline,40,"type(v_v,e1,quantitative)."
baseline,40,"type(v_v,e2,quantitative)."
baseline,40,"mark(v_v,point)."
baseline,40,"log(v_v,e0)."
baseline,41,view(v_v).
baseline,41,"encoding(v_v,e0)."
baseline,41,"encoding(v_v,e1)."
baseline,41,"encoding(v_v,e2)."
baseline,41,"bin(v_v,e2,10)."
baseline,41,"channel(v_v,e2,x)."
baseline,41,"channel(v_v,e0,y)."
baseline,41,"channel(v_v,e1,size)."
baseline,41,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,41,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,41,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,41,"zero(v_v,e1)."
baseline,41,"zero(v_v,e2)."
baseline,41,"type(v_v,e0,quantitative)."
baseline,41,"type(v_v,e1,quantitative)."
baseline,41,"type(v_v,e2,quantitative)."
baseline,41,"mark(v_v,point)."
baseline,41,"log(v_v,e0)."
baseline,42,view(v_v).
baseline,42,"encoding(v_v,e0)."
baseline,42,"encoding(v_v,e1)."
baseline,42,"encoding(v_v,e2)."
baseline,42,"bin(v_v,e1,10)."
baseline,42,"bin(v_v,e2,10)."
baseline,42,"aggregate(v_v,e0,median)."
baseline,42,"channel(v_v,e2,x)."
baseline,42,"channel(v_v,e1,y)."
baseline,42,"channel(v_v,e0,size)."
baseline,42,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,42,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,42,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,42,"zero(v_v,e1)."
baseline,42,"zero(v_v,e2)."
baseline,42,"type(v_v,e0,quantitative)."
baseline,42,"type(v_v,e1,quantitative)."
baseline,42,"type(v_v,e2,quantitative)."
baseline,42,"mark(v_v,point)."
baseline,42,"log(v_v,e0)."
baseline,43,view(v_v).
baseline,43,"encoding(v_v,e0)."
baseline,43,"encoding(v_v,e1)."
baseline,43,"encoding(v_v,e2)."
baseline,43,"bin(v_v,e1,10)."
baseline,43,"bin(v_v,e2,10)."
baseline,43,"aggregate(v_v,e0,max)."
baseline,43,"channel(v_v,e1,x)."
baseline,43,"channel(v_v,e2,y)."
baseline,43,"channel(v_v,e0,size)."
baseline,43,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,43,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,43,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,43,"zero(v_v,e1)."
baseline,43,"zero(v_v,e2)."
baseline,43,"type(v_v,e0,quantitative)."
baseline,43,"type(v_v,e1,quantitative)."
baseline,43,"type(v_v,e2,quantitative)."
baseline,43,"mark(v_v,point)."
baseline,43,"log(v_v,e0)."
baseline,44,view(v_v).
baseline,44,"encoding(v_v,e0)."
baseline,44,"encoding(v_v,e1)."
baseline,44,"encoding(v_v,e2)."
baseline,44,"bin(v_v,e1,10)."
baseline,44,"bin(v_v,e2,10)."
baseline,44,"aggregate(v_v,e0,min)."
baseline,44,"channel(v_v,e1,x)."
baseline,44,"channel(v_v,e2,y)."
baseline,44,"channel(v_v,e0,size)."
baseline,44,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,44,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,44,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,44,"zero(v_v,e1)."
baseline,44,"zero(v_v,e2)."
baseline,44,"type(v_v,e0,quantitative)."
baseline,44,"type(v_v,e1,quantitative)."
baseline,44,"type(v_v,e2,quantitative)."
baseline,44,"mark(v_v,point)."
baseline,44,"log(v_v,e0)."
baseline,45,view(v_v).
baseline,45,"encoding(v_v,e0)."
baseline,45,"encoding(v_v,e1)."
baseline,45,"encoding(v_v,e2)."
baseline,45,"bin(v_v,e1,10)."
baseline,45,"channel(v_v,e2,x)."
baseline,45,"channel(v_v,e1,y)."
baseline,45,"channel(v_v,e0,size)."
baseline,45,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,45,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,45,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,45,"zero(v_v,e1)."
baseline,45,"zero(v_v,e2)."
baseline,45,"type(v_v,e0,quantitative)."
baseline,45,"type(v_v,e1,quantitative)."
baseline,45,"type(v_v,e2,quantitative)."
baseline,45,"mark(v_v,point)."
baseline,45,"log(v_v,e0)."
baseline,46,view(v_v).
baseline,46,"encoding(v_v,e0)."
baseline,46,"encoding(v_v,e1)."
baseline,46,"encoding(v_v,e2)."
baseline,46,"bin(v_v,e1,10)."
baseline,46,"channel(v_v,e1,x)."
baseline,46,"channel(v_v,e2,y)."
baseline,46,"channel(v_v,e0,size)."
baseline,46,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,46,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,46,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,46,"zero(v_v,e1)."
baseline,46,"zero(v_v,e2)."
baseline,46,"type(v_v,e0,quantitative)."
baseline,46,"type(v_v,e1,quantitative)."
baseline,46,"type(v_v,e2,quantitative)."
baseline,46,"mark(v_v,point)."
baseline,46,"log(v_v,e0)."
baseline,47,view(v_v).
baseline,47,"encoding(v_v,e0)."
baseline,47,"encoding(v_v,e1)."
baseline,47,"encoding(v_v,e2)."
baseline,47,"bin(v_v,e2,10)."
baseline,47,"channel(v_v,e2,x)."
baseline,47,"channel(v_v,e1,y)."
baseline,47,"channel(v_v,e0,size)."
baseline,47,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,47,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,47,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,47,"zero(v_v,e1)."
baseline,47,"zero(v_v,e2)."
baseline,47,"type(v_v,e0,quantitative)."
baseline,47,"type(v_v,e1,quantitative)."
baseline,47,"type(v_v,e2,quantitative)."
baseline,47,"mark(v_v,point)."
baseline,47,"log(v_v,e0)."
baseline,48,view(v_v).
baseline,48,"encoding(v_v,e0)."
baseline,48,"encoding(v_v,e1)."
baseline,48,"encoding(v_v,e2)."
baseline,48,"aggregate(v_v,e0,mean)."
baseline,48,"aggregate(v_v,e1,mean)."
baseline,48,"aggregate(v_v,e2,mean)."
baseline,48,"channel(v_v,e0,x)."
baseline,48,"channel(v_v,e1,y)."
baseline,48,"channel(v_v,e2,size)."
baseline,48,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,48,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,48,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,48,"zero(v_v,e1)."
baseline,48,"zero(v_v,e2)."
baseline,48,"type(v_v,e0,quantitative)."
baseline,48,"type(v_v,e1,quantitative)."
baseline,48,"type(v_v,e2,quantitative)."
baseline,48,"mark(v_v,point)."
baseline,48,"log(v_v,e0)."
baseline,49,view(v_v).
baseline,49,"encoding(v_v,e0)."
baseline,49,"encoding(v_v,e1)."
baseline,49,"encoding(v_v,e2)."
baseline,49,"bin(v_v,e1,10)."
baseline,49,"bin(v_v,e2,10)."
baseline,49,"aggregate(v_v,e0,stdev)."
baseline,49,"channel(v_v,e1,x)."
baseline,49,"channel(v_v,e2,y)."
baseline,49,"channel(v_v,e0,size)."
baseline,49,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
baseline,49,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
baseline,49,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
baseline,49,"zero(v_v,e1)."
baseline,49,"zero(v_v,e2)."
baseline,49,"type(v_v,e0,quantitative)."
baseline,49,"type(v_v,e1,quantitative)."
baseline,49,"type(v_v,e2,quantitative)."
baseline,49,"mark(v_v,point)."
baseline,49,"log(v_v,e0)."
verde,0,view(v_v).
verde,0,"encoding(v_v,e0)."
verde,0,"encoding(v_v,e1)."
verde,0,"encoding(v_v,e2)."
verde,0,"type(v_v,e0,quantitative)."
verde,0,"type(v_v,e1,quantitative)."
verde,0,"type(v_v,e2,quantitative)."
verde,0,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,0,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,0,"channel(v_v,e1,x)."
verde,0,"channel(v_v,e0,y)."
verde,0,"channel(v_v,e2,size)."
verde,0,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,0,"zero(v_v,e1)."
verde,0,"zero(v_v,e2)."
verde,0,"mark(v_v,point)."
verde,0,"log(v_v,e0)."
verde,0,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,1,view(v_v).
verde,1,"encoding(v_v,e0)."
verde,1,"encoding(v_v,e1)."
verde,1,"encoding(v_v,e2)."
verde,1,"type(v_v,e0,quantitative)."
verde,1,"type(v_v,e1,quantitative)."
verde,1,"type(v_v,e2,quantitative)."
verde,1,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,1,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,1,"channel(v_v,e0,x)."
verde,1,"channel(v_v,e1,y)."
verde,1,"channel(v_v,e2,size)."
verde,1,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,1,"zero(v_v,e1)."
verde,1,"zero(v_v,e2)."
verde,1,"mark(v_v,point)."
verde,1,"log(v_v,e0)."
verde,1,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,2,view(v_v).
verde,2,"encoding(v_v,e0)."
verde,2,"encoding(v_v,e1)."
verde,2,"encoding(v_v,e2)."
verde,2,"type(v_v,e0,quantitative)."
verde,2,"type(v_v,e1,quantitative)."
verde,2,"type(v_v,e2,quantitative)."
verde,2,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,2,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,2,"channel(v_v,e2,x)."
verde,2,"channel(v_v,e0,y)."
verde,2,"channel(v_v,e1,size)."
verde,2,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,2,"zero(v_v,e1)."
verde,2,"zero(v_v,e2)."
verde,2,"mark(v_v,point)."
verde,2,"log(v_v,e0)."
verde,2,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,3,view(v_v).
verde,3,"encoding(v_v,e0)."
verde,3,"encoding(v_v,e1)."
verde,3,"encoding(v_v,e2)."
verde,3,"type(v_v,e0,quantitative)."
verde,3,"type(v_v,e1,quantitative)."
verde,3,"type(v_v,e2,quantitative)."
verde,3,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,3,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,3,"channel(v_v,e0,x)."
verde,3,"channel(v_v,e2,y)."
verde,3,"channel(v_v,e1,size)."
verde,3,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,3,"zero(v_v,e1)."
verde,3,"zero(v_v,e2)."
verde,3,"mark(v_v,point)."
verde,3,"log(v_v,e0)."
verde,3,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,4,view(v_v).
verde,4,"encoding(v_v,e0)."
verde,4,"encoding(v_v,e1)."
verde,4,"encoding(v_v,e2)."
verde,4,"type(v_v,e0,quantitative)."
verde,4,"type(v_v,e1,quantitative)."
verde,4,"type(v_v,e2,quantitative)."
verde,4,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,4,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,4,"channel(v_v,e1,x)."
verde,4,"channel(v_v,e2,y)."
verde,4,"channel(v_v,e0,size)."
verde,4,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,4,"zero(v_v,e1)."
verde,4,"zero(v_v,e2)."
verde,4,"mark(v_v,point)."
verde,4,"log(v_v,e0)."
verde,4,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,5,view(v_v).
verde,5,"encoding(v_v,e0)."
verde,5,"encoding(v_v,e1)."
verde,5,"encoding(v_v,e2)."
verde,5,"type(v_v,e0,quantitative)."
verde,5,"type(v_v,e1,quantitative)."
verde,5,"type(v_v,e2,quantitative)."
verde,5,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,5,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,5,"channel(v_v,e2,x)."
verde,5,"channel(v_v,e1,y)."
verde,5,"channel(v_v,e0,size)."
verde,5,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,5,"zero(v_v,e1)."
verde,5,"zero(v_v,e2)."
verde,5,"mark(v_v,point)."
verde,5,"log(v_v,e0)."
verde,5,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,6,view(v_v).
verde,6,"encoding(v_v,e0)."
verde,6,"encoding(v_v,e1)."
verde,6,"encoding(v_v,e2)."
verde,6,"channel(v_v,e0,color)."
verde,6,"type(v_v,e0,quantitative)."
verde,6,"type(v_v,e1,quantitative)."
verde,6,"type(v_v,e2,quantitative)."
verde,6,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,6,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,6,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,6,"channel(v_v,e1,x)."
verde,6,"channel(v_v,e2,y)."
verde,6,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,6,"zero(v_v,e1)."
verde,6,"zero(v_v,e2)."
verde,6,"mark(v_v,point)."
verde,6,"log(v_v,e0)."
verde,7,view(v_v).
verde,7,"encoding(v_v,e0)."
verde,7,"encoding(v_v,e1)."
verde,7,"encoding(v_v,e2)."
verde,7,"channel(v_v,e0,color)."
verde,7,"type(v_v,e0,quantitative)."
verde,7,"type(v_v,e1,quantitative)."
verde,7,"type(v_v,e2,quantitative)."
verde,7,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,7,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,7,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,7,"channel(v_v,e2,x)."
verde,7,"channel(v_v,e1,y)."
verde,7,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,7,"zero(v_v,e1)."
verde,7,"zero(v_v,e2)."
verde,7,"mark(v_v,point)."
verde,7,"log(v_v,e0)."
verde,8,view(v_v).
verde,8,"encoding(v_v,e0)."
verde,8,"encoding(v_v,e1)."
verde,8,"encoding(v_v,e2)."
verde,8,"type(v_v,e0,quantitative)."
verde,8,"channel(v_v,e1,color)."
verde,8,"type(v_v,e1,quantitative)."
verde,8,"type(v_v,e2,quantitative)."
verde,8,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,8,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,8,"verde_color_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,8,"channel(v_v,e0,x)."
verde,8,"channel(v_v,e2,y)."
verde,8,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,8,"zero(v_v,e1)."
verde,8,"zero(v_v,e2)."
verde,8,"mark(v_v,point)."
verde,8,"log(v_v,e0)."
verde,9,view(v_v).
verde,9,"encoding(v_v,e0)."
verde,9,"encoding(v_v,e1)."
verde,9,"encoding(v_v,e2)."
verde,9,"type(v_v,e0,quantitative)."
verde,9,"channel(v_v,e1,color)."
verde,9,"type(v_v,e1,quantitative)."
verde,9,"type(v_v,e2,quantitative)."
verde,9,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,9,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,9,"verde_color_enc_scheme(v_v,e1,""Social_care_related_quality_of_life_score_All"",quantitative,""{""scheme"": ""greens""}"",1)."
verde,9,"channel(v_v,e2,x)."
verde,9,"channel(v_v,e0,y)."
verde,9,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,9,"zero(v_v,e1)."
verde,9,"zero(v_v,e2)."
verde,9,"mark(v_v,point)."
verde,9,"log(v_v,e0)."
verde,10,view(v_v).
verde,10,"encoding(v_v,e0)."
verde,10,"encoding(v_v,e1)."
verde,10,"encoding(v_v,e2)."
verde,10,"type(v_v,e0,quantitative)."
verde,10,"type(v_v,e1,quantitative)."
verde,10,"channel(v_v,e2,color)."
verde,10,"type(v_v,e2,quantitative)."
verde,10,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,10,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,10,"channel(v_v,e1,x)."
verde,10,"channel(v_v,e0,y)."
verde,10,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,10,"zero(v_v,e1)."
verde,10,"zero(v_v,e2)."
verde,10,"mark(v_v,point)."
verde,10,"log(v_v,e0)."
verde,11,view(v_v).
verde,11,"encoding(v_v,e0)."
verde,11,"encoding(v_v,e1)."
verde,11,"encoding(v_v,e2)."
verde,11,"type(v_v,e0,quantitative)."
verde,11,"type(v_v,e1,quantitative)."
verde,11,"channel(v_v,e2,color)."
verde,11,"type(v_v,e2,quantitative)."
verde,11,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,11,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,11,"channel(v_v,e0,x)."
verde,11,"channel(v_v,e1,y)."
verde,11,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,11,"zero(v_v,e1)."
verde,11,"zero(v_v,e2)."
verde,11,"mark(v_v,point)."
verde,11,"log(v_v,e0)."
verde,12,view(v_v).
verde,12,"encoding(v_v,e0)."
verde,12,"encoding(v_v,e1)."
verde,12,"encoding(v_v,e2)."
verde,12,"bin(v_v,e1,10)."
verde,12,"channel(v_v,e0,color)."
verde,12,"type(v_v,e0,quantitative)."
verde,12,"type(v_v,e1,quantitative)."
verde,12,"type(v_v,e2,quantitative)."
verde,12,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,12,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,12,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,12,"channel(v_v,e1,x)."
verde,12,"channel(v_v,e2,y)."
verde,12,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,12,"zero(v_v,e1)."
verde,12,"zero(v_v,e2)."
verde,12,"mark(v_v,tick)."
verde,12,"log(v_v,e0)."
verde,13,view(v_v).
verde,13,"encoding(v_v,e0)."
verde,13,"encoding(v_v,e1)."
verde,13,"encoding(v_v,e2)."
verde,13,"bin(v_v,e2,10)."
verde,13,"channel(v_v,e0,color)."
verde,13,"type(v_v,e0,quantitative)."
verde,13,"type(v_v,e1,quantitative)."
verde,13,"type(v_v,e2,quantitative)."
verde,13,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,13,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,13,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,13,"channel(v_v,e2,x)."
verde,13,"channel(v_v,e1,y)."
verde,13,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,13,"zero(v_v,e1)."
verde,13,"zero(v_v,e2)."
verde,13,"mark(v_v,tick)."
verde,13,"log(v_v,e0)."
verde,14,view(v_v).
verde,14,"encoding(v_v,e0)."
verde,14,"encoding(v_v,e1)."
verde,14,"encoding(v_v,e2)."
verde,14,"bin(v_v,e2,10)."
verde,14,"channel(v_v,e0,color)."
verde,14,"type(v_v,e0,quantitative)."
verde,14,"type(v_v,e1,quantitative)."
verde,14,"type(v_v,e2,quantitative)."
verde,14,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,14,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,14,"verde_color_enc_scheme(v_v,e0,""Gross_Total_Expenditure_x1000"",quantitative,""{""scheme"": ""oranges""}"",0)."
verde,14,"channel(v_v,e1,x)."
verde,14,"channel(v_v,e2,y)."
verde,14,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,14,"zero(v_v,e1)."
verde,14,"zero(v_v,e2)."
verde,14,"mark(v_v,tick)."
verde,14,"log(v_v,e0)."
verde,15,view(v_v).
verde,15,"encoding(v_v,e0)."
verde,15,"encoding(v_v,e1)."
verde,15,"encoding(v_v,e2)."
verde,15,"bin(v_v,e2,10)."
verde,15,"type(v_v,e0,quantitative)."
verde,15,"type(v_v,e1,quantitative)."
verde,15,"type(v_v,e2,quantitative)."
verde,15,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,15,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,15,"channel(v_v,e0,x)."
verde,15,"channel(v_v,e1,y)."
verde,15,"channel(v_v,e2,size)."
verde,15,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,15,"zero(v_v,e1)."
verde,15,"zero(v_v,e2)."
verde,15,"mark(v_v,point)."
verde,15,"log(v_v,e0)."
verde,15,"verde_color_mark(v_v,""{""color"": ""gray""}"",0)."
verde,16,view(v_v).
verde,16,"encoding(v_v,e0)."
verde,16,"encoding(v_v,e1)."
verde,16,"encoding(v_v,e2)."
verde,16,"bin(v_v,e2,10)."
verde,16,"type(v_v,e0,quantitative)."
verde,16,"type(v_v,e1,quantitative)."
verde,16,"type(v_v,e2,quantitative)."
verde,16,"field(v_v,e0,""Gross_Total_Expenditure_x1000"")."
verde,16,"field(v_v,e1,""Social_care_related_quality_of_life_score_All"")."
verde,16,"channel(v_v,e1,x)."
verde,16,"channel(v_v,e0,y)."
verde,16,"channel(v_v,e2,size)."
verde,16,"field(v_v,e2,""Support_provided_to_carers_during_the_year"")."
verde,16,"zero(v_v,e1)."
