set,rank,violation,num,weight,cost_contrib
verde,15,continuous_color,1,10,10
verde,15,continuous_x,1,0,0
verde,15,encoding,3,0,0
verde,15,encoding_field,3,6,18
verde,15,log,1,1,1
verde,15,ordered_y,1,0,0
verde,15,orientation_binned,1,2,2
verde,15,type_q,3,0,0
verde,15,verde_color_enc_scheme,1,0,0
verde,15,zero,1,1,1
verde,15,zero_bin,1,1,1
verde,16,bin,1,2,2
verde,16,c_c_point,1,0,0
verde,16,continuous_x,1,0,0
verde,16,continuous_y,1,0,0
verde,16,encoding,3,0,0
verde,16,encoding_field,3,6,18
verde,16,high_cardinality_size,1,1,1
verde,16,log,1,1,1
verde,16,ordered_size,1,10,10
verde,16,type_q,3,0,0
verde,16,verde_color_mark,1,0,0
verde,16,zero,1,1,1
verde,16,zero_bin,1,1,1
verde,16,zero_positional,1,1,1
verde,17,bin,1,2,2
verde,17,c_c_point,1,0,0
verde,17,continuous_x,1,0,0
verde,17,continuous_y,1,0,0
verde,17,encoding,3,0,0
verde,17,encoding_field,3,6,18
verde,17,high_cardinality_size,1,1,1
verde,17,log,1,1,1
verde,17,ordered_size,1,10,10
verde,17,type_q,3,0,0
verde,17,verde_color_mark,1,0,0
verde,17,zero,1,1,1
verde,17,zero_bin,1,1,1
verde,17,zero_positional,1,1,1
verde,18,bin,1,2,2
verde,18,c_d_tick,1,0,0
verde,18,continuous_color,1,10,10
verde,18,continuous_x,1,0,0
verde,18,encoding,3,0,0
verde,18,encoding_field,3,6,18
verde,18,log,1,1,1
verde,18,ordered_y,1,0,0
verde,18,orientation_binned,1,2,2
verde,18,type_q,3,0,0
verde,18,verde_color_enc_scheme,1,0,0
verde,18,zero,1,1,1
verde,18,zero_bin,1,1,1
verde,19,bin,1,2,2
verde,19,c_d_tick,1,0,0
verde,19,continuous_color,1,10,10
verde,19,continuous_y,1,0,0
verde,19,encoding,3,0,0
verde,19,encoding_field,3,6,18
verde,19,log,1,1,1
verde,19,ordered_x,1,1,1
verde,19,type_q,3,0,0
verde,19,zero,1,1,1
verde,19,zero_bin,1,1,1
verde,19,zero_positional,1,1,1
verde,20,bin,1,2,2
verde,20,c_c_point,1,0,0
verde,20,continuous_x,1,0,0
verde,20,continuous_y,1,0,0
verde,20,encoding,3,0,0
verde,20,encoding_field,3,6,18
verde,20,high_cardinality_size,2,1,2
verde,20,log,1,1,1
verde,20,ordered_size,1,10,10
verde,20,type_q,3,0,0
verde,20,verde_color_double_enc_scheme,1,0,0
verde,20,zero,1,1,1
verde,20,zero_bin,1,1,1
verde,20,zero_positional,1,1,1
verde,21,bin,1,2,2
verde,21,c_c_point,1,0,0
verde,21,continuous_x,1,0,0
verde,21,continuous_y,1,0,0
verde,21,encoding,3,0,0
verde,21,encoding_field,3,6,18
verde,21,high_cardinality_size,2,1,2
verde,21,log,1,1,1
verde,21,ordered_size,1,10,10
verde,21,type_q,3,0,0
verde,21,verde_color_double_enc_scheme,1,0,0
verde,21,zero,1,1,1
verde,21,zero_bin,1,1,1
verde,21,zero_positional,1,1,1
verde,22,bin,1,2,2
verde,22,c_d_point,1,10,10
verde,22,continuous_size,1,1,1
verde,22,continuous_x,1,0,0
verde,22,encoding,3,0,0
verde,22,encoding_field,3,6,18
verde,22,high_cardinality_size,1,1,1
verde,22,log,1,1,1
verde,22,ordered_y,1,0,0
verde,22,type_q,3,0,0
verde,22,verde_color_double_enc_scheme,1,0,0
verde,22,zero,1,1,1
verde,22,zero_bin,1,1,1
verde,22,zero_positional,1,1,1
verde,23,bin,1,2,2
verde,23,c_d_tick,1,0,0
verde,23,continuous_color,1,10,10
verde,23,continuous_x,1,0,0
verde,23,encoding,3,0,0
verde,23,encoding_field,3,6,18
verde,23,log,1,1,1
verde,23,ordered_y,1,0,0
verde,23,orientation_binned,1,2,2
verde,23,type_q,3,0,0
verde,23,zero,1,1,1
verde,23,zero_bin,1,1,1
verde,23,zero_positional,1,1,1
verde,24,bin,1,2,2
verde,24,c_c_point,1,0,0
verde,24,continuous_x,1,0,0
verde,24,continuous_y,1,0,0
verde,24,encoding,3,0,0
verde,24,encoding_field,3,6,18
verde,24,log,1,1,1
verde,24,ordered_column,1,10,10
verde,24,type_q,3,0,0
verde,24,verde_color_double_enc_scheme,1,0,0
verde,24,x_column,1,1,1
verde,24,y_column,1,1,1
verde,24,zero,1,1,1
verde,24,zero_bin,1,1,1
verde,24,zero_positional,1,1,1
verde,25,bin,1,2,2
verde,25,c_c_point,1,0,0
verde,25,continuous_x,1,0,0
verde,25,continuous_y,1,0,0
verde,25,encoding,3,0,0
verde,25,encoding_field,3,6,18
verde,25,log,1,1,1
verde,25,ordered_column,1,10,10
verde,25,type_q,3,0,0
verde,25,verde_color_double_enc_scheme,1,0,0
verde,25,x_column,1,1,1
verde,25,y_column,1,1,1
verde,25,zero,1,1,1
verde,25,zero_bin,1,1,1
verde,25,zero_positional,1,1,1
verde,26,bin,1,2,2
verde,26,c_c_point,1,0,0
verde,26,continuous_x,1,0,0
verde,26,continuous_y,1,0,0
verde,26,encoding,3,0,0
verde,26,encoding_field,3,6,18
verde,26,log,1,1,1
verde,26,ordered_row,1,10,10
verde,26,type_q,3,0,0
verde,26,verde_color_double_enc_scheme,1,0,0
verde,26,x_row,1,1,1
verde,26,y_row,1,1,1
verde,26,zero,1,1,1
verde,26,zero_bin,1,1,1
verde,26,zero_positional,1,1,1
verde,27,bin,1,2,2
verde,27,c_c_point,1,0,0
verde,27,continuous_x,1,0,0
verde,27,continuous_y,1,0,0
verde,27,encoding,3,0,0
verde,27,encoding_field,3,6,18
verde,27,log,1,1,1
verde,27,ordered_row,1,10,10
verde,27,type_q,3,0,0
verde,27,verde_color_double_enc_scheme,1,0,0
verde,27,x_row,1,1,1
verde,27,y_row,1,1,1
verde,27,zero,1,1,1
verde,27,zero_bin,1,1,1
verde,27,zero_positional,1,1,1
verde,28,aggregate,1,4,4
verde,28,aggregate_mean,1,1,1
verde,28,bin,2,2,4
verde,28,continuous_size,1,1,1
verde,28,d_d_point,1,0,0
verde,28,encoding,3,0,0
verde,28,encoding_field,3,6,18
verde,28,log,1,1,1
verde,28,ordered_x,1,1,1
verde,28,ordered_y,1,0,0
verde,28,type_q,3,0,0
verde,28,verde_color_double_enc_scheme,1,0,0
verde,28,zero,1,1,1
verde,28,zero_bin,2,1,2
verde,28,zero_size,1,3,3
verde,29,aggregate,1,4,4
verde,29,aggregate_mean,1,1,1
verde,29,bin,2,2,4
verde,29,continuous_size,1,1,1
verde,29,d_d_point,1,0,0
verde,29,encoding,3,0,0
verde,29,encoding_field,3,6,18
verde,29,log,1,1,1
verde,29,ordered_x,1,1,1
verde,29,ordered_y,1,0,0
verde,29,type_q,3,0,0
verde,29,verde_color_double_enc_scheme,1,0,0
verde,29,zero,1,1,1
verde,29,zero_bin,2,1,2
verde,29,zero_size,1,3,3
verde,30,bin,1,2,2
verde,30,c_d_tick,1,0,0
verde,30,continuous_color,1,10,10
verde,30,continuous_x,1,0,0
verde,30,encoding,3,0,0
verde,30,encoding_field,3,6,18
verde,30,log,1,1,1
verde,30,ordered_y,1,0,0
verde,30,orientation_binned,1,2,2
verde,30,type_q,3,0,0
verde,30,verde_color_enc_scheme,1,0,0
verde,30,zero,1,1,1
verde,30,zero_bin,1,1,1
verde,30,zero_positional,1,1,1
verde,31,bin,1,2,2
verde,31,c_d_point,1,10,10
verde,31,continuous_size,1,1,1
verde,31,continuous_x,1,0,0
verde,31,encoding,3,0,0
verde,31,encoding_field,3,6,18
verde,31,high_cardinality_size,1,1,1
verde,31,log,1,1,1
verde,31,ordered_y,1,0,0
verde,31,type_q,3,0,0
verde,31,verde_color_mark,1,0,0
verde,31,zero,1,1,1
verde,31,zero_bin,1,1,1
verde,31,zero_positional,1,1,1
verde,32,bin,1,2,2
verde,32,c_c_point,1,0,0
verde,32,continuous_x,1,0,0
verde,32,continuous_y,1,0,0
verde,32,encoding,3,0,0
verde,32,encoding_field,3,6,18
verde,32,log,1,1,1
verde,32,ordered_row,1,10,10
verde,32,type_q,3,0,0
verde,32,verde_color_mark,1,0,0
verde,32,x_row,1,1,1
verde,32,y_row,1,1,1
verde,32,zero,1,1,1
verde,32,zero_bin,1,1,1
verde,32,zero_positional,1,1,1
verde,33,bin,1,2,2
verde,33,c_c_point,1,0,0
verde,33,continuous_x,1,0,0
verde,33,continuous_y,1,0,0
verde,33,encoding,3,0,0
verde,33,encoding_field,3,6,18
verde,33,log,1,1,1
verde,33,ordered_row,1,10,10
verde,33,type_q,3,0,0
verde,33,verde_color_mark,1,0,0
verde,33,x_row,1,1,1
verde,33,y_row,1,1,1
verde,33,zero,1,1,1
verde,33,zero_bin,1,1,1
verde,33,zero_positional,1,1,1
verde,34,bin,1,2,2
verde,34,c_c_point,1,0,0
verde,34,continuous_x,1,0,0
verde,34,continuous_y,1,0,0
verde,34,encoding,3,0,0
verde,34,encoding_field,3,6,18
verde,34,log,1,1,1
verde,34,ordered_column,1,10,10
verde,34,type_q,3,0,0
verde,34,verde_color_mark,1,0,0
verde,34,x_column,1,1,1
verde,34,y_column,1,1,1
verde,34,zero,1,1,1
verde,34,zero_bin,1,1,1
verde,34,zero_positional,1,1,1
verde,35,bin,1,2,2
verde,35,c_c_point,1,0,0
verde,35,continuous_x,1,0,0
verde,35,continuous_y,1,0,0
verde,35,encoding,3,0,0
verde,35,encoding_field,3,6,18
verde,35,log,1,1,1
verde,35,ordered_column,1,10,10
verde,35,type_q,3,0,0
verde,35,verde_color_mark,1,0,0
verde,35,x_column,1,1,1
verde,35,y_column,1,1,1
verde,35,zero,1,1,1
verde,35,zero_bin,1,1,1
verde,35,zero_positional,1,1,1
verde,36,bin,1,2,2
verde,36,c_d_point,1,10,10
verde,36,continuous_size,1,1,1
verde,36,continuous_y,1,0,0
verde,36,encoding,3,0,0
verde,36,encoding_field,3,6,18
verde,36,high_cardinality_size,1,1,1
verde,36,log,1,1,1
verde,36,ordered_x,1,1,1
verde,36,type_q,3,0,0
verde,36,verde_color_mark,1,0,0
verde,36,zero,1,1,1
verde,36,zero_bin,1,1,1
verde,36,zero_positional,1,1,1
verde,37,aggregate,1,4,4
verde,37,aggregate_sum,1,2,2
verde,37,bin,2,2,4
verde,37,continuous_size,1,1,1
verde,37,d_d_point,1,0,0
verde,37,encoding,3,0,0
verde,37,encoding_field,3,6,18
verde,37,log,1,1,1
verde,37,ordered_x,1,1,1
verde,37,ordered_y,1,0,0
verde,37,type_q,3,0,0
verde,37,verde_color_double_enc_scheme,1,0,0
verde,37,zero,1,1,1
verde,37,zero_bin,2,1,2
verde,37,zero_size,1,3,3
verde,38,aggregate,1,4,4
verde,38,aggregate_sum,1,2,2
verde,38,bin,2,2,4
verde,38,continuous_size,1,1,1
verde,38,d_d_point,1,0,0
verde,38,encoding,3,0,0
verde,38,encoding_field,3,6,18
verde,38,log,1,1,1
verde,38,ordered_x,1,1,1
verde,38,ordered_y,1,0,0
verde,38,type_q,3,0,0
verde,38,verde_color_double_enc_scheme,1,0,0
verde,38,zero,1,1,1
verde,38,zero_bin,2,1,2
verde,38,zero_size,1,3,3
verde,39,bin,1,2,2
verde,39,c_d_point,1,10,10
verde,39,continuous_size,1,1,1
verde,39,continuous_x,1,0,0
verde,39,encoding,3,0,0
verde,39,encoding_field,3,6,18
verde,39,log,1,1,1
verde,39,ordered_y,1,0,0
verde,39,type_q,3,0,0
verde,39,verde_color_mark,1,0,0
verde,39,zero,1,1,1
verde,39,zero_bin,1,1,1
verde,39,zero_size,1,3,3
verde,40,bin,1,2,2
verde,40,c_d_point,1,10,10
verde,40,continuous_size,1,1,1
verde,40,continuous_y,1,0,0
verde,40,encoding,3,0,0
verde,40,encoding_field,3,6,18
verde,40,high_cardinality_size,1,1,1
verde,40,log,1,1,1
verde,40,ordered_x,1,1,1
verde,40,type_q,3,0,0
verde,40,verde_color_double_enc_scheme,1,0,0
verde,40,zero,1,1,1
verde,40,zero_bin,1,1,1
verde,40,zero_positional,1,1,1
verde,41,aggregate,1,4,4
verde,41,aggregate_median,1,3,3
verde,41,bin,2,2,4
verde,41,continuous_size,1,1,1
verde,41,d_d_point,1,0,0
verde,41,encoding,3,0,0
verde,41,encoding_field,3,6,18
verde,41,log,1,1,1
verde,41,ordered_x,1,1,1
verde,41,ordered_y,1,0,0
verde,41,type_q,3,0,0
verde,41,verde_color_double_enc_scheme,1,0,0
verde,41,zero,1,1,1
verde,41,zero_bin,2,1,2
verde,41,zero_size,1,3,3
verde,42,aggregate,1,4,4
verde,42,aggregate_median,1,3,3
verde,42,bin,2,2,4
verde,42,continuous_size,1,1,1
verde,42,d_d_point,1,0,0
verde,42,encoding,3,0,0
verde,42,encoding_field,3,6,18
verde,42,log,1,1,1
verde,42,ordered_x,1,1,1
verde,42,ordered_y,1,0,0
verde,42,type_q,3,0,0
verde,42,verde_color_double_enc_scheme,1,0,0
verde,42,zero,1,1,1
verde,42,zero_bin,2,1,2
verde,42,zero_size,1,3,3
verde,43,bin,1,2,2
verde,43,c_d_point,1,10,10
verde,43,continuous_size,1,1,1
verde,43,continuous_y,1,0,0
verde,43,encoding,3,0,0
verde,43,encoding_field,3,6,18
verde,43,log,1,1,1
verde,43,ordered_x,1,1,1
verde,43,type_q,3,0,0
verde,43,verde_color_mark,1,0,0
verde,43,zero,1,1,1
verde,43,zero_bin,1,1,1
verde,43,zero_size,1,3,3
verde,44,bin,1,2,2
verde,44,c_d_point,1,10,10
verde,44,continuous_size,1,1,1
verde,44,continuous_x,1,0,0
verde,44,encoding,3,0,0
verde,44,encoding_field,3,6,18
verde,44,high_cardinality_size,1,1,1
verde,44,log,1,1,1
verde,44,ordered_y,1,0,0
verde,44,type_q,3,0,0
verde,44,verde_color_double_enc_scheme,1,0,0
verde,44,zero,1,1,1
verde,44,zero_bin,1,1,1
verde,44,zero_size,1,3,3
verde,45,bin,1,2,2
verde,45,c_d_point,1,10,10
verde,45,continuous_size,1,1,1
verde,45,continuous_y,1,0,0
verde,45,encoding,3,0,0
verde,45,encoding_field,3,6,18
verde,45,high_cardinality_size,1,1,1
verde,45,log,1,1,1
verde,45,ordered_x,1,1,1
verde,45,type_q,3,0,0
verde,45,verde_color_double_enc_scheme,1,0,0
verde,45,zero,1,1,1
verde,45,zero_bin,1,1,1
verde,45,zero_size,1,3,3
verde,46,aggregate,1,4,4
verde,46,aggregate_max,1,4,4
verde,46,bin,2,2,4
verde,46,continuous_size,1,1,1
verde,46,d_d_point,1,0,0
verde,46,encoding,3,0,0
verde,46,encoding_field,3,6,18
verde,46,log,1,1,1
verde,46,ordered_x,1,1,1
verde,46,ordered_y,1,0,0
verde,46,type_q,3,0,0
verde,46,verde_color_double_enc_scheme,1,0,0
verde,46,zero,1,1,1
verde,46,zero_bin,2,1,2
verde,46,zero_size,1,3,3
verde,47,aggregate,1,4,4
verde,47,aggregate_min,1,4,4
verde,47,bin,2,2,4
verde,47,continuous_size,1,1,1
verde,47,d_d_point,1,0,0
verde,47,encoding,3,0,0
verde,47,encoding_field,3,6,18
verde,47,log,1,1,1
verde,47,ordered_x,1,1,1
verde,47,ordered_y,1,0,0
verde,47,type_q,3,0,0
verde,47,verde_color_double_enc_scheme,1,0,0
verde,47,zero,1,1,1
verde,47,zero_bin,2,1,2
verde,47,zero_size,1,3,3
verde,48,aggregate,1,4,4
verde,48,aggregate_max,1,4,4
verde,48,bin,2,2,4
verde,48,continuous_size,1,1,1
verde,48,d_d_point,1,0,0
verde,48,encoding,3,0,0
verde,48,encoding_field,3,6,18
verde,48,log,1,1,1
verde,48,ordered_x,1,1,1
verde,48,ordered_y,1,0,0
verde,48,type_q,3,0,0
verde,48,verde_color_double_enc_scheme,1,0,0
verde,48,zero,1,1,1
verde,48,zero_bin,2,1,2
verde,48,zero_size,1,3,3
verde,49,aggregate,1,4,4
verde,49,aggregate_min,1,4,4
verde,49,bin,2,2,4
verde,49,continuous_size,1,1,1
verde,49,d_d_point,1,0,0
verde,49,encoding,3,0,0
verde,49,encoding_field,3,6,18
verde,49,log,1,1,1
verde,49,ordered_x,1,1,1
verde,49,ordered_y,1,0,0
verde,49,type_q,3,0,0
verde,49,verde_color_double_enc_scheme,1,0,0
verde,49,zero,1,1,1
verde,49,zero_bin,2,1,2
verde,49,zero_size,1,3,3
